ID,OrderIndex,Field_11_1_7_60520_002,ConditionType,ConditionValue1,ConditionValue2,ConditionValue3,AssistedCombatStepID
21510,0,0,0,0,0,0,5084
21511,1,0,14,0,0,0,5084
21512,2,0,2,0,0,0,5084
21513,3,0,56,0,0,0,5084
21527,0,0,0,0,0,0,5087
21528,1,0,14,0,0,0,5087
21529,2,0,2,0,0,0,5087
21531,3,0,9,162264,0,0,5087
21532,4,0,10,320338,0,0,5087
21533,0,0,0,0,0,0,5088
21534,1,0,14,0,0,0,5088
21535,2,0,2,0,0,0,5088
21536,3,0,56,0,0,0,5088
21537,4,0,9,162264,0,0,5088
21538,5,0,10,320338,0,0,5088
21539,0,0,0,0,0,0,5089
21540,1,0,14,0,0,0,5089
21541,2,0,2,0,0,0,5089
21542,3,0,56,0,0,0,5089
21543,4,0,9,444686,0,0,5089
21544,0,0,0,0,0,0,5090
21545,1,0,14,0,0,0,5090
21546,2,0,2,0,0,0,5090
21548,0,0,0,0,0,0,5091
21549,1,0,14,0,0,0,5091
21550,2,0,2,0,0,0,5091
21551,3,0,3,8,0,0,5091
21552,4,0,9,162264,0,0,5091
21553,3,0,12,3,8,0,5090
21554,0,0,0,0,0,0,5092
21555,1,0,14,0,0,0,5092
21556,2,0,2,0,0,0,5092
21558,3,0,9,162264,0,0,5092
21563,0,0,0,0,0,0,5094
21564,1,0,14,0,0,0,5094
21565,2,0,2,0,0,0,5094
21566,3,0,3,8,0,0,5094
21567,0,0,0,0,0,0,5095
21568,1,0,14,0,0,0,5095
21569,2,0,2,0,0,0,5095
21571,0,0,0,0,0,0,5096
21572,1,0,14,0,0,0,5096
21573,2,0,2,0,0,0,5096
21574,3,0,56,0,0,0,5096
21575,4,0,9,162264,0,0,5096
21580,0,0,0,0,0,0,5098
21581,1,0,14,0,0,0,5098
21582,2,0,2,0,0,0,5098
21583,3,0,56,0,0,0,5098
21584,0,0,0,0,0,0,5099
21585,1,0,14,0,0,0,5099
21586,2,0,2,0,0,0,5099
21587,3,0,56,0,0,0,5099
21593,5,0,3,5,0,0,5087
21594,4,0,3,5,0,0,5092
21595,3,0,3,5,0,0,5095
21596,5,0,2,188499,0,0,5091
21610,3,0,57,0,0,0,1222
22002,0,0,0,0,0,0,5183
22003,1,0,14,0,0,0,5183
22004,2,0,2,0,0,0,5183
22005,3,0,27,5,0,0,5183
22006,4,0,3,8,0,0,5183
22336,0,0,0,0,0,0,5254
22337,1,0,14,0,0,0,5254
22338,2,0,2,0,0,0,5254
22339,3,0,2,49143,0,0,5254
22340,4,0,3,8,0,0,5254
22361,4,0,16,377226,0,0,226
22420,4,0,12,3,10,0,223
22421,5,0,9,51124,0,0,223
22446,5,0,49,2,10,0,242
22474,0,0,0,0,0,0,5284
22475,1,0,14,0,0,0,5284
22476,2,0,2,0,0,0,5284
22477,3,0,3,8,0,0,5284
22478,4,0,12,3,10,0,5284
22620,5,0,31,80,0,0,241
22649,0,0,3,10,0,0,5322
22650,1,0,12,3,10,0,5322
22652,2,0,0,0,0,0,5322
22653,3,0,14,0,0,0,5322
22654,4,0,2,0,0,0,5322
22711,0,0,0,0,0,0,5335
22712,1,0,14,0,0,0,5335
22713,2,0,2,0,0,0,5335
22714,3,0,3,8,0,0,5335
22791,4,0,9,1229310,0,0,5335
22950,0,0,0,0,0,0,5382
22951,1,0,14,0,0,0,5382
22952,2,0,2,0,0,0,5382
22953,3,0,56,0,0,0,5382
22954,4,0,32,800,0,0,5382
22955,5,0,55,51124,1,0,5382
22956,0,0,0,0,0,0,5383
22957,1,0,14,0,0,0,5383
22958,2,0,2,0,0,0,5383
22959,3,0,56,0,0,0,5383
22960,4,0,32,80,0,0,5383
22961,5,0,16,51124,0,0,5383
24020,0,0,0,0,0,0,5657
24021,1,0,14,0,0,0,5657
24022,2,0,2,0,0,0,5657
24023,3,0,14,117014,0,0,5657
24024,4,0,2,117014,0,0,5657
24100,0,0,0,0,0,0,5658
24101,1,0,14,0,0,0,5658
24102,2,0,2,0,0,0,5658
24103,3,0,11,3,10,0,5658
24104,4,0,2,188443,0,0,5658
24105,0,0,0,0,0,0,5659
24106,1,0,14,0,0,0,5659
24107,2,0,2,0,0,0,5659
24108,3,0,2,51505,0,0,5659
24299,0,0,0,0,0,0,5728
24300,1,0,14,0,0,0,5728
24301,2,0,2,0,0,0,5728
24302,3,0,9,431177,0,0,5728
27177,4,0,12,3,10,0,2530
27317,0,0,0,0,0,0,6453
27318,1,0,14,0,0,0,6453
27319,2,0,2,0,0,0,6453
27321,3,0,2,30451,0,0,6453
27339,0,0,0,0,0,0,6458
27340,1,0,14,0,0,0,6458
27341,2,0,2,0,0,0,6458
27342,3,0,3,25,0,0,6458
27363,0,0,0,0,0,0,6459
27364,1,0,14,0,0,0,6459
27365,2,0,2,0,0,0,6459
27367,0,0,0,0,0,0,6466
27368,1,0,14,0,0,0,6466
27369,2,0,2,0,0,0,6466
27370,3,0,3,25,0,0,6466
27371,0,0,0,0,0,0,6467
27372,1,0,14,0,0,0,6467
27373,2,0,2,0,0,0,6467
27374,3,0,56,0,0,0,6467
27608,0,0,0,0,0,0,4153
27609,1,0,14,0,0,0,4153
27610,2,0,2,0,0,0,4153
27975,0,0,0,0,0,0,6636
27976,1,0,14,0,0,0,6636
27977,2,0,2,0,0,0,6636
28164,0,0,0,0,0,0,6684
28165,1,0,14,0,0,0,6684
28166,2,0,2,0,0,0,6684
28167,3,0,3,5,0,0,6684
28319,0,0,0,0,0,0,6717
28320,1,0,14,0,0,0,6717
28321,2,0,2,0,0,0,6717
28324,3,0,9,5215,0,0,6717
28368,0,0,0,0,0,0,6729
28369,1,0,14,0,0,0,6729
28370,2,0,2,0,0,0,6729
28371,3,0,3,5,0,0,6729
28550,4,0,16,1784,0,0,202
28551,5,0,16,11327,0,0,202
28621,6,0,25,70,0,0,202
29112,0,0,0,0,0,0,6879
29113,1,0,14,0,0,0,6879
29114,2,0,2,0,0,0,6879
29115,3,0,9,115191,0,0,6879
29116,0,0,0,0,0,0,6880
29117,1,0,14,0,0,0,6880
29118,2,0,2,0,0,0,6880
29119,3,0,9,11327,0,0,6880
29204,4,0,3,40,0,0,6879
29205,4,0,3,40,0,0,6880
29355,0,0,0,0,0,0,6933
29356,1,0,14,0,0,0,6933
29357,2,0,2,0,0,0,6933
29358,3,0,3,20,0,0,6933
29364,0,0,0,0,0,0,6935
29365,1,0,14,0,0,0,6935
29366,2,0,2,0,0,0,6935
29367,3,0,56,0,0,0,6935
29368,4,0,55,195181,6,0,6935
29425,0,0,0,0,0,0,6949
29426,1,0,14,0,0,0,6949
29427,2,0,2,0,0,0,6949
29428,3,0,56,0,0,0,6949
29429,4,0,16,195181,0,0,6949
29486,0,0,0,0,0,0,6963
29487,1,0,14,0,0,0,6963
29488,2,0,2,0,0,0,6963
29489,3,0,56,0,0,0,6963
29672,0,0,58,0,0,0,5716
29673,1,0,0,0,0,0,5716
29674,2,0,14,0,0,0,5716
29675,3,0,2,0,0,0,5716
29856,3,0,3,5,0,0,1169
30704,0,0,0,0,0,0,246
30705,1,0,2,0,0,0,246
30706,2,0,56,0,0,0,246
30707,3,0,4,15,0,0,246
31689,3,0,67,0,0,0,1245
31700,4,0,67,0,0,0,1247
31705,4,0,67,0,0,0,1248
32468,5,0,67,0,0,0,574
32477,4,0,67,0,0,0,576
32501,4,0,67,0,0,0,1423
32502,0,0,0,0,0,0,7635
32503,1,0,14,0,0,0,7635
32504,2,0,2,0,0,0,7635
32505,3,0,67,0,0,0,7635
32506,4,0,45,2,0,0,7635
32517,3,0,67,0,0,0,1419
32554,5,0,9,392268,0,0,7635
32555,0,0,0,0,0,0,7652
32556,1,0,14,0,0,0,7652
32557,2,0,2,0,0,0,7652
32558,3,0,67,0,0,0,7652
32559,4,0,45,4,0,0,7652
32573,3,0,67,0,0,0,1420
32587,3,0,67,0,0,0,1424
32591,3,0,67,0,0,0,1425
32622,3,0,67,0,0,0,1432
32653,4,0,67,0,0,0,466
32658,4,0,67,0,0,0,467
32719,0,0,0,0,0,0,7692
32720,1,0,14,0,0,0,7692
32721,2,0,2,0,0,0,7692
32722,3,0,56,0,0,0,7692
32723,4,0,67,0,0,0,7692
32724,5,0,63,2,0,0,7692
32879,4,0,67,0,0,0,4872
33241,6,0,67,0,0,0,2995
33340,3,0,67,0,0,0,3056
33686,3,0,67,0,0,0,1165
33728,4,0,67,0,0,0,4634
33755,5,0,67,0,0,0,470
33768,3,0,4,15,0,0,473
33784,5,0,67,0,0,0,4175
33818,4,0,67,0,0,0,473
33848,4,0,67,0,0,0,4640
33876,4,0,67,0,0,0,4647
33898,4,0,67,0,0,0,4679
33931,3,0,67,0,0,0,462
33936,4,0,67,0,0,0,463
33977,3,0,67,0,0,0,449
34055,3,0,67,0,0,0,1069
34073,0,0,0,0,0,0,8017
34074,1,0,14,0,0,0,8017
34075,2,0,2,0,0,0,8017
34076,3,0,18,335467,1500,0,8017
34136,3,0,16,450405,0,0,1066
34165,0,0,0,0,0,0,8041
34166,1,0,14,0,0,0,8041
34167,2,0,2,0,0,0,8041
34168,3,0,9,450404,0,0,8041
34169,4,0,63,2,0,0,8041
34170,5,0,67,0,0,0,8041
34171,0,0,0,0,0,0,8042
34172,1,0,14,0,0,0,8042
34173,2,0,2,0,0,0,8042
34174,3,0,9,450405,0,0,8042
34175,4,0,63,2,0,0,8042
34176,5,0,66,263165,5000,0,8042
34177,0,0,0,0,0,0,8043
34178,1,0,14,0,0,0,8043
34179,2,0,2,0,0,0,8043
34180,3,0,9,450405,0,0,8043
34181,4,0,65,263165,5000,0,8043
34449,4,0,67,0,0,0,743
34453,3,0,67,0,0,0,744
34468,0,0,0,0,0,0,8117
34469,1,0,14,0,0,0,8117
34470,2,0,2,0,0,0,8117
34471,3,0,63,2,0,0,8117
34472,4,0,67,0,0,0,8117
34477,4,0,67,0,0,0,247
34488,3,0,67,0,0,0,251
34489,0,0,0,0,0,0,8123
34490,1,0,14,0,0,0,8123
34491,2,0,2,0,0,0,8123
34492,3,0,63,2,0,0,8123
34493,4,0,67,0,0,0,8123
34925,6,0,4,15,0,0,4846
34978,0,0,0,0,0,0,8228
34979,1,0,14,0,0,0,8228
34980,2,0,2,0,0,0,8228
34981,3,0,56,0,0,0,8228
34982,4,0,4,10,0,0,8228
35068,0,0,0,0,0,0,8247
35069,1,0,14,0,0,0,8247
35070,2,0,2,0,0,0,8247
35071,3,0,9,155580,0,0,8247
35072,4,0,4,15,0,0,8247
35539,4,0,4,15,0,0,317
35636,4,0,4,15,0,0,344
35661,4,0,4,15,0,0,291
35760,4,0,33,20,0,0,832
35761,5,0,67,0,0,0,832
35762,6,0,9,387157,0,0,832
35792,3,0,67,0,0,0,843
35797,0,0,0,0,0,0,8424
35798,1,0,14,0,0,0,8424
35799,2,0,2,0,0,0,8424
35800,3,0,54,117828,2,0,8424
35801,0,0,0,0,0,0,8425
35802,1,0,14,0,0,0,8425
35803,2,0,2,0,0,0,8425
35804,3,0,49,2,10,0,8425
35805,0,0,0,0,0,0,8426
35806,1,0,14,0,0,0,8426
35807,2,0,2,0,0,0,8426
35808,3,0,49,2,10,0,8426
35809,4,0,33,40,0,0,8426
35810,5,0,67,0,0,0,8426
35955,0,0,0,0,0,0,8466
35956,1,0,14,0,0,0,8466
35957,2,0,2,0,0,0,8466
36052,4,0,16,445465,0,0,835
36120,0,0,0,0,0,0,835
36204,3,0,63,2,0,0,842
36230,0,0,17,433891,5000,0,8535
36231,1,0,0,0,0,0,8535
36232,2,0,14,0,0,0,8535
36233,3,0,2,0,0,0,8535
36270,3,0,67,0,0,0,4153
36341,3,0,67,0,0,0,723
36349,0,0,0,0,0,0,8568
36350,1,0,14,0,0,0,8568
36351,2,0,2,0,0,0,8568
36352,3,0,67,0,0,0,8568
36353,4,0,33,20,0,0,8568
37695,0,0,0,0,0,0,8894
37696,1,0,14,0,0,0,8894
37697,2,0,2,0,0,0,8894
37987,0,0,0,0,0,0,8960
37988,1,0,14,0,0,0,8960
37989,2,0,2,0,0,0,8960
37990,3,0,3,30,0,0,8960
38060,3,0,16,260734,0,0,742
38061,4,0,9,16166,0,0,742
38090,0,0,0,0,0,0,8986
38091,1,0,14,0,0,0,8986
38092,2,0,2,0,0,0,8986
38093,3,0,9,16166,0,0,8986
38094,4,0,16,260734,0,0,8986
38095,0,0,0,0,0,0,8987
38096,1,0,14,0,0,0,8987
38097,2,0,2,0,0,0,8987
38098,3,0,16,16166,0,0,8987
38408,5,0,10,188389,0,0,8986
38409,6,0,49,2,10,0,8986
38522,0,0,0,0,0,0,9094
38523,1,0,14,0,0,0,9094
38524,2,0,2,0,0,0,9094
38525,3,0,11,3,10,0,9094
38526,4,0,17,191634,3000,0,9094
38527,0,0,0,0,0,0,9095
38528,1,0,14,0,0,0,9095
38529,2,0,2,0,0,0,9095
38530,3,0,17,191634,3000,0,9095
38544,5,0,16,384149,0,0,967
38567,5,0,16,384149,0,0,973
38577,5,0,16,384149,0,0,975
38587,4,0,16,384149,0,0,977
38629,0,0,9,454015,0,0,9119
38630,1,0,0,0,0,0,9119
38631,2,0,14,0,0,0,9119
38632,3,0,2,0,0,0,9119
38633,4,0,54,344179,10,0,9119
38634,5,0,9,384149,0,0,9119
38635,0,0,0,0,0,0,9120
38636,1,0,14,0,0,0,9120
38637,2,0,2,0,0,0,9120
38638,3,0,9,1218125,0,0,9120
38639,4,0,54,344179,10,0,9120
38640,5,0,9,384149,0,0,9120
38641,0,0,0,0,0,0,9121
38642,1,0,14,0,0,0,9121
38643,2,0,2,0,0,0,9121
38644,3,0,54,344179,10,0,9121
38645,4,0,11,3,10,0,9121
38646,5,0,9,384149,0,0,9121
38652,0,0,0,0,0,0,9123
38653,1,0,14,0,0,0,9123
38654,2,0,2,0,0,0,9123
38655,3,0,54,344179,10,0,9123
38656,4,0,9,384149,0,0,9123
38843,0,0,0,0,0,0,9170
38844,1,0,14,0,0,0,9170
38845,2,0,2,0,0,0,9170
38846,3,0,56,0,0,0,9170
38847,4,0,9,114051,0,0,9170
38848,5,0,9,384444,0,0,9170
38875,3,0,16,1218125,0,0,971
39036,0,0,0,0,0,0,9217
39037,1,0,14,0,0,0,9217
39038,2,0,2,0,0,0,9217
39039,3,0,16,319773,0,0,9217
39040,0,0,0,0,0,0,9218
39041,1,0,14,0,0,0,9218
39042,2,0,2,0,0,0,9218
39043,3,0,16,319778,0,0,9218
39552,3,0,34,40,0,0,3520
40314,0,0,0,0,0,0,9492
40315,1,0,14,0,0,0,9492
40316,2,0,2,0,0,0,9492
40317,3,0,35,500,0,0,9492
40763,6,0,16,457280,0,0,4836
40785,5,0,16,457280,0,0,4840
40825,5,0,16,457280,0,0,4847
40826,0,0,14,0,0,0,9598
40827,1,0,2,0,0,0,9598
40828,2,0,0,0,0,0,9598
40829,3,0,27,5,0,0,9598
40830,4,0,56,0,0,0,9598
40831,5,0,9,457280,0,0,9598
41646,6,0,16,457280,0,0,21
41678,5,0,16,457280,0,0,87
41709,0,0,14,0,0,0,9757
41710,1,0,2,0,0,0,9757
41711,2,0,0,0,0,0,9757
41712,3,0,27,5,0,0,9757
41713,4,0,56,0,0,0,9757
41714,5,0,9,457280,0,0,9757
41715,6,0,16,193531,0,0,9757
41716,7,0,16,457512,0,0,9757
41717,0,0,14,0,0,0,9758
41718,1,0,2,0,0,0,9758
41719,2,0,0,0,0,0,9758
41720,3,0,27,6,0,0,9758
41721,4,0,56,0,0,0,9758
41722,5,0,9,457280,0,0,9758
41723,6,0,16,457512,0,0,9758
41724,7,0,9,193531,0,0,9758
41725,0,0,14,0,0,0,9759
41726,1,0,2,0,0,0,9759
41727,2,0,0,0,0,0,9759
41728,3,0,27,6,0,0,9759
41729,4,0,56,0,0,0,9759
41730,5,0,9,457280,0,0,9759
41731,6,0,16,193531,0,0,9759
41732,7,0,9,457512,0,0,9759
41733,0,0,14,0,0,0,9760
41734,1,0,2,0,0,0,9760
41735,2,0,0,0,0,0,9760
41736,3,0,27,7,0,0,9760
41737,4,0,56,0,0,0,9760
41738,5,0,9,457280,0,0,9760
41739,6,0,9,193531,0,0,9760
41740,7,0,9,457512,0,0,9760
42081,0,0,0,0,0,0,9826
42082,1,0,14,0,0,0,9826
42083,2,0,2,0,0,0,9826
42084,3,0,9,1784,0,0,9826
42085,4,0,3,40,0,0,9826
42191,7,0,16,115191,0,0,4846
42492,0,0,0,0,0,0,9905
42493,1,0,14,0,0,0,9905
42494,2,0,2,0,0,0,9905
42495,3,0,3,40,0,0,9905
42966,0,0,14,0,0,0,9995
42967,1,0,2,0,0,0,9995
42968,2,0,0,0,0,0,9995
42969,3,0,12,3,10,0,9995
42970,4,0,9,193531,0,0,9995
42971,5,0,9,394320,0,0,9995
42972,6,0,28,5,0,0,9995
42981,0,0,14,0,0,0,9997
42982,1,0,2,0,0,0,9997
42983,2,0,0,0,0,0,9997
42984,3,0,56,0,0,0,9997
42985,5,0,9,193531,0,0,9997
42986,6,0,9,394320,0,0,9997
42987,7,0,28,5,0,0,9997
42988,0,0,14,0,0,0,9998
42989,1,0,2,0,0,0,9998
42990,2,0,0,0,0,0,9998
42991,3,0,16,185422,0,0,9998
42992,4,0,56,0,0,0,9998
42993,6,0,9,193531,0,0,9998
42994,7,0,9,394320,0,0,9998
42995,8,0,28,5,0,0,9998
43016,4,0,2,53,0,0,4832
43976,0,0,0,0,0,0,10172
43977,1,0,14,0,0,0,10172
43978,2,0,2,0,0,0,10172
44080,0,0,0,0,0,0,5960
44190,0,0,0,0,0,0,5946
44262,0,0,0,0,0,0,10243
44263,1,0,14,0,0,0,10243
44264,2,0,2,0,0,0,10243
44266,3,0,16,260240,0,0,10243
44458,0,0,0,0,0,0,10274
44459,1,0,14,0,0,0,10274
44460,2,0,2,0,0,0,10274
44461,3,0,16,321014,0,0,10274
44525,4,0,67,0,0,0,10274
44580,0,0,0,0,0,0,10319
44581,1,0,14,0,0,0,10319
44582,2,0,2,0,0,0,10319
44583,3,0,9,1244922,0,0,10319
44652,0,0,0,0,0,0,10336
44653,1,0,14,0,0,0,10336
44654,2,0,2,0,0,0,10336
44655,3,0,9,1244922,0,0,10336
44706,0,0,0,0,0,0,10348
44707,1,0,14,0,0,0,10348
44708,2,0,2,0,0,0,10348
44709,3,0,56,0,0,0,10348
44781,0,0,0,0,0,0,10365
44782,1,0,14,0,0,0,10365
44783,2,0,2,0,0,0,10365
44784,3,0,56,0,0,0,10365
44803,4,0,63,2,0,0,4629
44835,6,0,50,2,10,0,4636
45005,3,0,16,1245013,0,0,1422
45043,4,0,3,30,0,0,1422
45186,4,0,3,8,0,0,10468
45187,0,0,0,0,0,0,10468
45188,1,0,14,0,0,0,10468
45189,2,0,2,0,0,0,10468
45190,3,0,28,1,0,0,10468
45545,0,0,0,0,0,0,10546
45546,1,0,14,0,0,0,10546
45547,2,0,2,0,0,0,10546
45548,3,0,56,0,0,0,10546
45763,4,0,0,263642,0,0,5081
46047,5,0,9,5217,0,0,1533
46098,4,0,28,3,0,0,6684
46099,5,0,9,5217,0,0,6684
46168,4,0,0,467307,0,0,4370
46270,5,0,9,5217,0,0,10468
46275,0,0,0,0,0,0,10703
46276,1,0,14,0,0,0,10703
46277,2,0,2,0,0,0,10703
46278,3,0,28,1,0,0,10703
46279,4,0,56,0,0,0,10703
46280,5,0,1,5217,0,0,10703
46281,0,0,0,0,0,0,10704
46282,1,0,14,0,0,0,10704
46283,2,0,2,0,0,0,10704
46284,3,0,28,1,0,0,10704
46285,4,0,3,8,0,0,10704
46287,5,0,1,5217,0,0,10704
46878,0,0,16,315496,0,0,10820
46879,1,0,27,5,0,0,10820
46880,2,0,0,0,0,0,10820
46881,3,0,14,0,0,0,10820
46882,4,0,2,0,0,0,10820
46883,5,0,16,51667,0,0,10820
47035,0,0,0,0,0,0,10846
47036,1,0,14,0,0,0,10846
47037,2,0,2,0,0,0,10846
47038,3,0,3,40,0,0,10846
47039,4,0,9,1784,0,0,10846
47040,5,0,16,381632,0,0,10846
47041,0,0,0,0,0,0,10847
47042,1,0,14,0,0,0,10847
47043,2,0,2,0,0,0,10847
47044,3,0,3,40,0,0,10847
47045,4,0,9,115191,0,0,10847
47046,5,0,16,381632,0,0,10847
47047,0,0,0,0,0,0,10848
47048,1,0,14,0,0,0,10848
47049,2,0,2,0,0,0,10848
47050,3,0,3,40,0,0,10848
47051,4,0,9,11327,0,0,10848
47052,5,0,16,381632,0,0,10848
47204,0,0,0,0,0,0,10874
47205,1,0,14,0,0,0,10874
47206,2,0,2,0,0,0,10874
47207,3,0,3,40,0,0,10874
47208,4,0,9,1784,0,0,10874
47209,0,0,0,0,0,0,10875
47210,1,0,14,0,0,0,10875
47211,2,0,2,0,0,0,10875
47212,3,0,3,40,0,0,10875
47213,4,0,9,115191,0,0,10875
47214,0,0,0,0,0,0,10876
47215,1,0,14,0,0,0,10876
47216,2,0,2,0,0,0,10876
47217,3,0,3,40,0,0,10876
47218,4,0,9,11327,0,0,10876
47373,0,0,0,0,0,0,10913
47374,1,0,14,0,0,0,10913
47375,2,0,2,0,0,0,10913
47376,3,0,9,1245326,0,0,10913
47878,0,0,0,0,0,0,11034
47879,1,0,14,0,0,0,11034
47880,2,0,2,0,0,0,11034
47881,3,0,9,382027,0,0,11034
47882,4,0,16,319778,0,0,11034
47883,0,0,0,0,0,0,11035
47884,1,0,14,0,0,0,11035
47885,2,0,2,0,0,0,11035
47886,3,0,16,462742,0,0,11035
47966,0,0,0,0,0,0,11056
47967,1,0,14,0,0,0,11056
47968,2,0,2,0,0,0,11056
47969,3,0,58,0,0,0,11056
47970,4,0,16,196099,0,0,11056
47971,5,0,67,0,0,0,11056
47972,0,0,0,0,0,0,11057
47973,1,0,14,0,0,0,11057
47974,2,0,2,0,0,0,11057
47975,3,0,57,0,0,0,11057
47976,4,0,16,196099,0,0,11057
47977,0,0,0,0,0,0,11058
47978,1,0,14,0,0,0,11058
47979,2,0,2,0,0,0,11058
47980,3,0,58,0,0,0,11058
47981,4,0,16,196099,0,0,11058
48061,0,0,0,0,0,0,11078
48062,1,0,14,0,0,0,11078
48063,2,0,2,0,0,0,11078
48064,3,0,58,0,0,0,11078
48065,4,0,16,196099,0,0,11078
48066,5,0,67,0,0,0,11078
48067,0,0,0,0,0,0,11079
48068,1,0,14,0,0,0,11079
48069,2,0,2,0,0,0,11079
48070,3,0,58,0,0,0,11079
48071,4,0,16,196099,0,0,11079
48072,0,0,0,0,0,0,11080
48073,1,0,14,0,0,0,11080
48074,2,0,2,0,0,0,11080
48075,3,0,57,0,0,0,11080
48076,4,0,16,196099,0,0,11080
48153,0,0,0,0,0,0,6316
48258,4,0,0,772,0,0,300
48330,0,0,12,3,10,0,11141
48331,1,0,0,0,0,0,11141
48332,2,0,2,0,0,0,11141
48333,3,0,14,0,0,0,11141
49198,4,0,4,15,0,0,4821
49295,7,0,4,15,0,0,202
49472,5,0,4,15,0,0,4679
50103,5,0,16,443616,0,0,4639
50261,5,0,16,1249754,0,0,4640
50275,4,0,16,1249753,0,0,4643
50286,5,0,16,1249757,0,0,4645
50292,5,0,16,1249754,0,0,4647
50305,5,0,16,1249757,0,0,4677
50310,4,0,16,1249756,0,0,4678
50328,7,0,16,1249756,0,0,4756
50421,0,0,2,0,0,0,11578
50422,1,0,14,0,0,0,11578
50423,2,0,0,0,0,0,11578
50424,3,0,56,0,0,0,11578
50425,4,0,16,261916,0,0,11578
50557,0,0,0,0,0,0,11615
50558,1,0,14,0,0,0,11615
50559,2,0,2,0,0,0,11615
50560,3,0,56,0,0,0,11615
50955,0,0,0,0,0,0,11698
50956,1,0,14,0,0,0,11698
50957,2,0,2,0,0,0,11698
50958,3,0,16,48517,0,0,11698
50959,4,0,16,48518,0,0,11698
50960,7,0,9,1239669,0,0,11698
51105,5,0,11,3,10,0,11698
51255,6,0,16,1233353,0,0,11698
51256,0,0,0,0,0,0,11757
51257,1,0,14,0,0,0,11757
51258,2,0,2,0,0,0,11757
51259,4,0,16,48517,0,0,11757
51260,5,0,16,48518,0,0,11757
51261,7,0,9,1233353,0,0,11757
51262,8,0,9,1239669,0,0,11757
51263,3,0,16,429523,0,0,11757
51552,0,0,0,0,0,0,11816
51553,1,0,14,0,0,0,11816
51554,2,0,2,0,0,0,11816
51555,3,0,16,48517,0,0,11816
51556,4,0,16,48518,0,0,11816
51557,5,0,9,1233353,0,0,11816
51558,6,0,36,599,0,0,11816
51559,0,0,0,0,0,0,11817
51560,1,0,14,0,0,0,11817
51561,2,0,2,0,0,0,11817
51562,3,0,16,48517,0,0,11817
51563,4,0,16,48518,0,0,11817
51564,5,0,16,1233353,0,0,11817
51565,6,0,36,599,0,0,11817
52970,0,0,9,1239669,0,0,12058
52971,1,0,14,0,0,0,12058
52972,2,0,2,0,0,0,12058
52973,3,0,16,48517,0,0,12058
52974,4,0,16,48518,0,0,12058
52975,5,0,35,600,0,0,12058
53322,6,0,49,2,10,0,11757
53388,0,0,0,0,0,0,10378
53389,1,0,14,0,0,0,10378
53390,2,0,2,0,0,0,10378
53391,3,0,56,0,0,0,10378
53620,0,0,0,0,0,0,12221
53621,1,0,14,0,0,0,12221
53622,2,0,2,0,0,0,12221
53837,3,0,16,132403,0,0,12221
53838,0,0,0,0,0,0,12278
53839,1,0,14,0,0,0,12278
53840,2,0,2,0,0,0,12278
53841,3,0,68,40,0,0,12278
53924,0,0,0,0,0,0,12298
53925,1,0,14,0,0,0,12298
53926,2,0,2,0,0,0,12298
54096,3,0,67,0,0,0,12298
54803,4,0,16,134735,0,0,4829
54987,0,0,0,0,0,0,12509
54988,1,0,14,0,0,0,12509
54989,2,0,2,0,0,0,12509
54990,3,0,16,8679,0,0,12509
54991,4,0,9,134735,0,0,12509
55063,4,0,16,8679,0,0,3587
55282,0,0,0,0,0,0,12561
55283,1,0,14,0,0,0,12561
55284,2,0,2,0,0,0,12561
55285,3,0,16,8679,0,0,12561
55286,4,0,9,134735,0,0,12561
55287,0,0,0,0,0,0,12562
55288,1,0,14,0,0,0,12562
55289,2,0,2,0,0,0,12562
55290,3,0,16,315584,0,0,12562
55291,4,0,16,134735,0,0,12562
55364,5,0,16,381801,0,0,3587
55663,0,0,0,0,0,0,12625
55664,1,0,14,0,0,0,12625
55665,2,0,2,0,0,0,12625
55666,3,0,16,381637,0,0,12625
55852,0,0,0,0,0,0,12657
55853,1,0,14,0,0,0,12657
55854,2,0,2,0,0,0,12657
55855,3,0,16,2823,0,0,12657
55856,4,0,9,381801,0,0,12657
55857,0,0,0,0,0,0,12658
55858,1,0,14,0,0,0,12658
55859,2,0,2,0,0,0,12658
55860,3,0,16,381664,0,0,12658
55861,4,0,9,381801,0,0,12658
55862,5,0,16,8679,0,0,12658
55863,0,0,0,0,0,0,12659
55864,1,0,14,0,0,0,12659
55865,2,0,2,0,0,0,12659
55866,3,0,16,8679,0,0,12659
55868,4,0,9,134735,0,0,12659
55869,5,0,16,381664,0,0,12659
56055,6,0,9,381801,0,0,12659
56241,0,0,0,0,0,0,12722
56242,1,0,14,0,0,0,12722
56243,2,0,2,0,0,0,12722
56244,3,0,16,381664,0,0,12722
56245,4,0,9,381801,0,0,12722
56246,5,0,16,8679,0,0,12722
56247,6,0,16,315584,0,0,12722
56433,0,0,0,0,0,0,12754
56434,1,0,14,0,0,0,12754
56435,2,0,2,0,0,0,12754
56436,3,0,16,5761,0,0,12754
56437,0,0,0,0,0,0,12755
56438,1,0,14,0,0,0,12755
56439,2,0,2,0,0,0,12755
56440,3,0,16,5761,0,0,12755
56441,4,0,16,381637,0,0,12755
56442,5,0,16,3408,0,0,12755
56813,6,0,9,134735,0,0,12658
56814,0,0,0,0,0,0,12818
56815,1,0,14,0,0,0,12818
56816,2,0,2,0,0,0,12818
56817,3,0,16,381664,0,0,12818
